log_price,accommodates,bathrooms,bedrooms,beds,number_of_reviews,review_scores_rating
4.31748811353631,2,1.0,1.0,1.0,29,88.0
5.1647859739235145,6,1.0,1.0,3.0,3,100.0
4.691347882229144,2,1.0,1.0,2.0,45,81.0
6.3543700407973525,5,3.0,3.0,3.0,1,100.0
4.605170185988092,3,1.0,1.0,2.0,63,99.0
3.912023005428147,2,1.5,1.0,1.0,21,94.0
4.3694478524670215,2,1.0,1.0,2.0,4,100.0
4.48863636973214,2,1.0,1.0,1.0,6,100.0
4.584967478670572,4,1.0,0.0,3.0,134,95.0
5.010635294096256,2,1.0,1.0,1.0,2,100.0
4.553876891600541,2,1.0,1.0,1.0,156,97.0
4.02535169073515,1,1.0,0.0,1.0,6,97.0
4.8283137373023015,3,1.0,1.0,2.0,1,100.0
4.31748811353631,3,1.0,1.0,1.0,9,89.0
4.553876891600541,2,1.0,1.0,1.0,4,90.0
3.912023005428147,2,1.0,1.0,1.0,1,100.0
5.236441962829949,4,1.0,2.0,3.0,52,96.0
5.010635294096256,5,1.5,2.0,2.0,21,94.0
5.703782474656202,3,1.0,1.0,1.0,4,95.0
4.189654742026425,2,1.0,1.0,1.0,23,83.0
4.4188406077965965,4,1.0,1.0,1.0,5,92.0
4.4067192472642525,1,1.0,0.0,1.0,8,98.0
3.912023005428147,2,1.0,1.0,1.0,3,80.0
4.07753744390572,2,1.0,1.0,1.0,64,99.0
4.110873864173311,2,1.0,1.0,1.0,2,100.0
5.1647859739235145,8,2.0,3.0,5.0,2,90.0
5.1298987149230735,8,2.0,2.0,4.0,91,98.0
4.31748811353631,2,1.0,1.0,1.0,9,100.0
4.51085950651685,2,1.0,1.0,1.0,35,91.0
4.787491742782046,4,1.0,1.0,2.0,17,95.0
5.010635294096256,2,1.0,1.0,1.0,8,83.0
5.389071729816501,9,2.0,4.0,4.0,1,100.0
4.59511985013459,2,1.0,1.0,1.0,16,100.0
5.2832037287379885,6,2.0,2.0,2.0,6,100.0
4.976733742420574,2,1.0,1.0,1.0,8,100.0
5.857933154483459,5,2.0,2.0,3.0,1,100.0
5.988961416889862,16,2.5,4.0,6.0,9,100.0
4.74493212836325,4,1.0,1.0,2.0,1,80.0
3.912023005428147,2,1.0,1.0,1.0,35,98.0
5.293304824724492,8,1.0,2.0,4.0,75,92.0
4.30406509320417,3,1.0,1.0,1.0,12,98.0
4.31748811353631,1,1.0,1.0,1.0,13,97.0
3.80666248977032,2,1.0,1.0,1.0,2,90.0
4.8283137373023015,2,1.0,0.0,1.0,92,96.0
5.598421958998375,4,1.0,1.0,2.0,4,100.0
5.459585514144161,14,3.0,7.0,10.0,96,92.0
4.787491742782046,2,1.0,1.0,1.0,15,96.0
5.010635294096256,4,1.0,2.0,2.0,4,95.0
4.59511985013459,2,1.0,0.0,1.0,105,86.0
4.31748811353631,5,1.0,2.0,2.0,8,93.0
4.442651256490317,2,1.0,1.0,1.0,1,100.0
4.174387269895637,2,1.0,0.0,1.0,53,94.0
5.010635294096256,4,1.0,2.0,2.0,3,100.0
4.59511985013459,2,1.0,1.0,1.0,2,100.0
6.214608098422191,6,1.0,3.0,3.0,9,96.0
5.6167710976665735,6,1.0,2.0,3.0,40,83.0
3.49650756146648,2,1.0,1.0,1.0,291,95.0
4.787491742782046,1,1.0,1.0,1.0,4,100.0
3.912023005428147,1,1.0,1.0,1.0,2,100.0
4.0943445622221,2,1.5,1.0,1.0,15,96.0
4.605170185988092,1,1.0,1.0,1.0,3,93.0
5.1929568508902095,2,1.0,0.0,1.0,39,95.0
4.700480365792417,2,1.0,1.0,1.0,1,100.0
4.700480365792417,2,1.0,1.0,1.0,10,80.0
5.799092654460528,3,1.0,1.0,2.0,40,99.0
4.543294782270004,4,1.0,1.0,2.0,36,98.0
4.948759890378168,1,1.0,1.0,1.0,2,80.0
4.174387269895637,1,1.0,1.0,1.0,2,100.0
4.07753744390572,2,1.0,1.0,1.0,45,96.0
4.31748811353631,4,1.0,2.0,2.0,8,98.0
5.393627546352364,2,2.0,1.0,1.0,1,100.0
4.3694478524670215,2,1.0,1.0,1.0,38,91.0
5.6167710976665735,8,4.0,5.0,5.0,2,100.0
6.214608098422191,10,2.5,4.0,6.0,7,97.0
4.0943445622221,2,2.0,1.0,2.0,6,96.0
5.1929568508902095,2,1.0,1.0,1.0,9,100.0
4.248495242049359,2,1.5,1.0,1.0,66,97.0
5.272999558563747,6,1.5,2.0,3.0,112,83.0
5.855071922202427,8,2.0,3.0,6.0,4,100.0
4.48863636973214,2,1.0,1.0,1.0,1,100.0
4.48863636973214,4,2.0,1.0,2.0,67,90.0
6.543911845564795,6,2.0,3.0,3.0,18,100.0
5.9532433342877855,10,2.0,4.0,6.0,2,100.0
4.653960350157523,2,1.0,0.0,1.0,29,100.0
4.48863636973214,3,0.5,1.0,1.0,7,97.0
4.605170185988092,2,1.0,1.0,1.0,2,100.0
4.605170185988092,2,1.0,1.0,1.0,2,90.0
5.53338948872752,4,1.0,2.0,2.0,2,100.0
3.80666248977032,1,2.0,1.0,1.0,11,80.0
4.0943445622221,3,1.0,1.0,2.0,26,94.0
4.4998096703302615,3,1.0,1.0,2.0,6,93.0
4.59511985013459,4,1.0,0.0,3.0,35,98.0
4.382026634673881,2,1.0,1.0,1.0,1,100.0
5.0998664278242005,1,1.0,1.0,1.0,1,100.0
6.163314804034643,6,2.0,2.0,2.0,3,100.0
4.867534450455582,4,1.0,1.0,2.0,1,100.0
4.787491742782046,1,1.0,1.0,1.0,60,97.0
4.941642422609304,6,1.0,2.0,2.0,49,96.0
4.59511985013459,4,1.0,1.0,1.0,31,98.0
5.298317366548036,8,1.0,2.0,4.0,129,92.0
4.605170185988092,4,1.0,1.0,2.0,32,92.0
3.688879454113936,2,1.0,1.0,1.0,3,67.0
4.8283137373023015,2,1.0,1.0,2.0,2,100.0
4.934473933130692,6,1.5,2.0,5.0,26,72.0
5.720311776607412,10,2.0,3.0,3.0,2,100.0
4.060443010546419,1,1.0,1.0,1.0,1,100.0
4.007333185232471,2,1.5,1.0,1.0,36,93.0
7.286191714702383,5,3.0,2.0,2.0,2,100.0
5.010635294096256,2,1.0,1.0,1.0,4,80.0
5.187385805840755,5,1.0,2.0,3.0,27,93.0
5.3706380281276624,14,2.5,3.0,3.0,35,91.0
4.7791234931115305,1,1.0,1.0,1.0,9,90.0
3.9889840465642745,2,1.0,1.0,1.0,5,100.0
3.6375861597263857,1,1.0,1.0,1.0,32,96.0
4.897839799950911,3,1.0,0.0,1.0,91,93.0
4.127134385045092,3,1.0,1.0,2.0,1,100.0
3.970291913552122,2,1.0,1.0,2.0,14,97.0
3.912023005428147,2,1.0,1.0,1.0,11,64.0
4.158883083359672,3,1.0,1.0,2.0,1,80.0
5.416100402204419,4,1.5,1.0,1.0,49,95.0
4.867534450455582,1,1.0,1.0,1.0,2,90.0
3.912023005428147,2,1.0,1.0,1.0,4,90.0
4.553876891600541,2,1.5,1.0,1.0,32,92.0
4.174387269895637,2,1.0,1.0,1.0,1,100.0
5.857933154483459,4,1.0,2.0,2.0,1,80.0
5.521460917862246,4,2.0,2.0,2.0,14,94.0
6.003887067106539,10,2.0,4.0,5.0,6,97.0
5.2832037287379885,4,1.0,2.0,2.0,69,98.0
4.07753744390572,1,1.0,1.0,1.0,1,100.0
4.74493212836325,3,1.0,0.0,2.0,31,92.0
3.80666248977032,2,1.0,1.0,1.0,7,100.0
4.4998096703302615,2,1.0,1.0,1.0,7,97.0
5.220355825078324,6,1.0,2.0,3.0,209,94.0
4.31748811353631,1,1.0,1.0,1.0,1,100.0
5.272999558563747,2,1.0,1.0,2.0,1,60.0
5.293304824724492,11,1.0,3.0,6.0,6,93.0
4.787491742782046,2,1.0,1.0,1.0,11,98.0
5.342334251964812,4,2.5,2.0,3.0,37,99.0
4.248495242049359,2,1.0,1.0,1.0,9,100.0
5.389071729816501,5,2.0,2.0,2.0,10,92.0
6.214608098422191,7,2.0,3.0,4.0,3,90.0
5.010635294096256,4,1.0,1.0,2.0,13,100.0
5.783825182329737,4,2.0,2.0,2.0,35,97.0
4.174387269895637,2,1.0,1.0,1.0,150,97.0
5.241747015059644,7,2.0,2.0,5.0,11,85.0
4.0943445622221,2,1.0,1.0,1.0,28,98.0
4.007333185232471,2,1.0,1.0,1.0,8,100.0
4.787491742782046,5,2.0,2.0,3.0,7,86.0
5.783825182329737,16,2.0,2.0,3.0,12,89.0
4.248495242049359,1,1.0,1.0,1.0,2,100.0
4.31748811353631,2,1.0,1.0,1.0,17,94.0
5.105945473900579,2,1.0,0.0,1.0,10,87.0
4.8283137373023015,2,1.0,1.0,1.0,83,99.0
5.666426688112433,6,1.0,2.0,4.0,54,94.0
4.23410650459726,3,1.0,1.0,2.0,19,92.0
4.007333185232471,2,1.0,1.0,1.0,25,92.0
4.859812404361672,2,1.0,0.0,1.0,2,80.0
5.187385805840755,4,1.0,1.0,2.0,8,80.0
3.912023005428147,2,1.0,1.0,1.0,2,100.0
6.476972362889682,10,1.0,0.0,1.0,1,100.0
5.991464547107983,6,3.0,3.0,3.0,7,97.0
5.433722003554242,6,2.5,3.0,3.0,2,100.0
5.5174528964647065,5,1.0,1.0,2.0,77,96.0
4.700480365792417,2,1.0,1.0,1.0,1,60.0
5.105945473900579,2,1.0,1.0,1.0,27,95.0
5.010635294096256,3,1.0,0.0,2.0,21,90.0
5.010635294096256,4,1.0,2.0,2.0,2,100.0
4.812184355372417,5,1.0,1.0,2.0,31,83.0
4.934473933130692,6,1.0,2.0,4.0,2,80.0
4.31748811353631,2,1.0,1.0,1.0,5,100.0
4.90527477843843,4,1.0,0.0,3.0,2,100.0
4.07753744390572,2,1.0,1.0,1.0,3,67.0
4.934473933130692,4,1.0,1.0,1.0,1,100.0
5.247024072160486,3,1.0,1.0,1.0,1,100.0
5.010635294096256,3,1.0,1.0,1.0,26,98.0
5.298317366548036,4,1.0,1.0,2.0,153,98.0
4.48863636973214,2,1.0,1.0,1.0,15,100.0
4.23410650459726,2,1.0,1.0,1.0,141,97.0
4.564348191467836,2,1.0,1.0,1.0,16,98.0
5.298317366548036,1,1.0,1.0,1.0,14,100.0
4.787491742782046,4,1.0,2.0,1.0,2,100.0
4.382026634673881,3,1.0,1.0,1.0,6,96.0
5.978885764901122,6,2.0,3.0,3.0,10,94.0
6.212606095751518,10,4.0,5.0,6.0,12,93.0
4.4998096703302615,2,1.0,1.0,1.0,5,84.0
4.605170185988092,2,1.0,1.0,1.0,18,96.0
4.0943445622221,2,1.0,1.0,1.0,74,97.0
4.8283137373023015,2,1.0,0.0,1.0,88,99.0
4.875197323201151,2,2.0,1.0,1.0,4,100.0
4.31748811353631,2,1.0,1.0,1.0,3,93.0
7.495541943884256,2,1.0,1.0,2.0,1,80.0
4.4998096703302615,4,1.5,2.0,3.0,12,97.0
3.871201010907892,2,1.0,1.0,1.0,164,97.0
4.0943445622221,2,1.0,1.0,1.0,8,85.0
3.6635616461296463,3,1.0,1.0,1.0,6,97.0
4.859812404361672,6,1.0,2.0,4.0,32,96.0
5.075173815233828,6,1.0,2.0,3.0,20,97.0
3.3672958299864737,2,1.0,1.0,1.0,4,93.0
5.700443573390688,8,1.5,2.0,4.0,3,80.0
5.135798437050261,4,1.0,1.0,2.0,117,87.0
5.247024072160486,4,1.0,1.0,2.0,79,96.0
4.4998096703302615,2,1.0,1.0,1.0,11,95.0
5.298317366548036,10,2.0,3.0,4.0,4,100.0
5.521460917862246,2,2.5,2.0,2.0,1,80.0
4.382026634673881,4,1.0,1.0,2.0,38,92.0
4.553876891600541,2,1.0,1.0,1.0,7,77.0
5.521460917862246,4,1.0,1.0,2.0,5,100.0
5.389071729816501,3,1.0,1.0,2.0,6,100.0
4.605170185988092,2,1.0,1.0,1.0,1,100.0
5.010635294096256,2,1.0,1.0,1.0,62,97.0
5.393627546352364,4,2.0,2.0,2.0,5,96.0
6.163314804034643,9,3.0,4.0,5.0,13,100.0
4.4998096703302615,2,1.0,1.0,1.0,5,96.0
3.5263605246161616,2,1.0,1.0,1.0,34,96.0
4.4998096703302615,3,1.0,1.0,1.0,1,100.0
5.720311776607412,4,1.5,2.0,2.0,43,90.0
4.59511985013459,2,1.0,0.0,1.0,195,88.0
4.143134726391533,1,1.0,1.0,1.0,15,97.0
3.713572066704309,3,1.0,2.0,1.0,32,95.0
5.433722003554242,5,2.0,2.0,3.0,10,88.0
4.158883083359672,2,1.0,1.0,1.0,51,98.0
4.941642422609304,2,1.0,1.0,1.0,11,95.0
4.691347882229144,2,1.0,1.0,1.0,42,95.0
5.433722003554242,6,1.0,3.0,3.0,15,81.0
3.6635616461296463,2,2.0,1.0,2.0,6,100.0
3.6635616461296463,2,1.0,1.0,1.0,72,84.0
6.395261598115449,6,2.0,2.0,4.0,63,91.0
5.278114659230517,2,1.0,1.0,1.0,27,99.0
4.4998096703302615,4,1.0,1.0,2.0,15,100.0
4.553876891600541,2,1.0,0.0,1.0,55,89.0
4.787491742782046,3,1.0,1.0,2.0,4,95.0
4.007333185232471,2,1.0,1.0,1.0,32,99.0
5.010635294096256,3,1.0,1.0,2.0,27,94.0
4.553876891600541,3,1.0,1.0,1.0,3,87.0
3.912023005428147,2,1.0,1.0,1.0,20,82.0
6.436150368369428,8,4.5,5.0,6.0,20,93.0
4.7791234931115305,2,1.0,0.0,1.0,51,100.0
4.605170185988092,3,1.0,0.0,1.0,2,90.0
4.007333185232471,1,1.0,1.0,1.0,22,87.0
4.605170185988092,2,1.0,1.0,1.0,2,100.0
4.158883083359672,2,1.0,1.0,1.0,94,97.0
4.8283137373023015,3,1.0,1.0,2.0,10,98.0
4.836281906951479,5,2.0,2.0,2.0,5,96.0
3.218875824868201,1,1.0,1.0,1.0,55,88.0
5.416100402204419,2,1.0,0.0,1.0,67,96.0
4.3694478524670215,2,1.0,1.0,2.0,43,94.0
5.075173815233828,2,1.0,1.0,1.0,24,93.0
4.442651256490317,3,1.5,1.0,2.0,49,99.0
3.80666248977032,2,1.5,1.0,1.0,10,98.0
5.5053315359323625,4,1.0,2.0,2.0,55,76.0
4.343805421853683,2,1.0,1.0,1.0,11,95.0
5.187385805840755,6,2.0,2.0,3.0,2,80.0
5.857933154483459,2,1.0,2.0,2.0,49,100.0
4.4998096703302615,2,1.0,1.0,1.0,8,94.0
4.867534450455582,2,1.0,1.0,1.0,11,98.0
5.1929568508902095,2,1.0,1.0,1.0,14,100.0
5.010635294096256,2,1.0,0.0,1.0,3,100.0
4.8283137373023015,2,1.0,0.0,1.0,33,86.0
4.584967478670572,2,1.0,1.0,1.0,8,98.0
5.010635294096256,2,1.0,0.0,1.0,4,100.0
5.293304824724492,2,1.0,1.0,1.0,29,94.0
4.605170185988092,2,1.0,1.0,1.0,4,100.0
5.075173815233828,3,1.0,1.0,2.0,14,86.0
4.934473933130692,4,1.0,0.0,2.0,102,97.0
4.7535901911063645,4,1.0,1.0,2.0,24,98.0
5.703782474656202,5,1.0,2.0,2.0,1,60.0
5.521460917862246,6,2.0,2.0,3.0,4,95.0
4.852030263919617,3,1.0,1.0,1.0,2,100.0
4.852030263919617,3,1.0,1.0,1.0,8,90.0
6.214608098422191,2,1.0,1.0,1.0,1,80.0
4.02535169073515,2,1.0,1.0,1.0,14,96.0
5.433722003554242,3,1.0,2.0,2.0,1,100.0
4.382026634673881,4,1.0,1.0,2.0,9,96.0
5.811140992976701,4,1.0,2.0,3.0,44,100.0
6.052089168924417,6,2.5,2.0,2.0,2,100.0
4.0943445622221,2,1.0,1.0,1.0,62,97.0
4.31748811353631,1,1.0,1.0,1.0,8,87.0
4.0943445622221,1,1.0,1.0,1.0,2,90.0
5.48063892334199,3,1.0,1.0,2.0,12,98.0
4.90527477843843,4,1.0,1.0,2.0,227,99.0
3.688879454113936,2,1.0,1.0,2.0,1,100.0
4.882801922586372,3,1.0,1.0,1.0,39,100.0
4.248495242049359,2,1.0,1.0,1.0,50,98.0
4.51085950651685,4,1.0,2.0,3.0,8,90.0
4.605170185988092,4,1.0,1.0,1.0,74,96.0
4.8283137373023015,2,1.0,1.0,1.0,23,97.0
3.7612001156935615,2,1.0,1.0,1.0,3,80.0
5.272999558563747,2,1.0,1.0,1.0,5,96.0
5.293304824724492,6,1.0,2.0,2.0,64,84.0
4.31748811353631,2,3.0,1.0,1.0,1,100.0
5.003946305945459,3,1.0,1.0,2.0,131,89.0
4.382026634673881,2,1.0,1.0,1.0,1,80.0
3.3672958299864737,4,2.0,1.0,2.0,45,92.0
3.871201010907892,3,1.5,1.0,2.0,9,87.0
4.31748811353631,2,1.0,1.0,1.0,9,100.0
4.442651256490317,4,2.0,2.0,2.0,36,86.0
4.174387269895637,1,1.0,1.0,1.0,3,100.0
4.0943445622221,2,1.0,1.0,1.0,7,94.0
4.442651256490317,2,1.0,1.0,1.0,149,93.0
5.010635294096256,2,1.0,1.0,1.0,2,100.0
3.912023005428147,1,1.0,1.0,1.0,6,90.0
4.934473933130692,6,1.0,3.0,4.0,75,95.0
4.605170185988092,1,1.0,1.0,1.0,6,93.0
5.075173815233828,4,1.0,2.0,2.0,1,100.0
4.8283137373023015,7,2.0,2.0,3.0,9,91.0
4.605170185988092,2,1.0,1.0,1.0,5,95.0
5.703782474656202,5,2.0,2.0,2.0,3,100.0
4.477336814478207,2,1.0,1.0,1.0,16,93.0
5.298317366548036,4,1.0,1.0,1.0,3,100.0
4.8283137373023015,2,1.0,1.0,1.0,10,98.0
4.23410650459726,5,1.0,2.0,1.0,17,99.0
4.532599493153255,2,1.0,1.0,1.0,7,94.0
3.555348061489413,1,1.0,1.0,1.0,4,75.0
3.688879454113936,2,1.0,1.0,1.0,40,93.0
5.220355825078324,5,1.0,2.0,3.0,28,89.0
4.770684624465665,2,1.0,1.0,1.0,201,98.0
5.010635294096256,2,1.0,1.0,1.0,7,100.0
4.174387269895637,2,1.0,1.0,1.0,35,96.0
4.59511985013459,4,1.0,1.0,2.0,5,100.0
4.912654885736052,1,1.0,0.0,1.0,38,84.0
4.007333185232471,2,1.5,1.0,1.0,1,100.0
4.394449154672439,3,2.5,1.0,2.0,53,94.0
5.521460917862246,5,1.0,2.0,2.0,8,93.0
3.80666248977032,2,1.0,1.0,1.0,23,97.0
4.553876891600541,2,1.0,1.0,1.0,1,100.0
4.394449154672439,2,1.0,1.0,1.0,45,94.0
5.062595033026967,4,1.0,2.0,2.0,6,96.0
4.691347882229144,2,1.0,1.0,1.0,3,93.0
5.6167710976665735,6,1.0,1.0,3.0,7,100.0
4.605170185988092,2,1.0,1.0,1.0,2,100.0
4.7791234931115305,2,1.0,0.0,1.0,1,100.0
3.9889840465642745,2,1.0,1.0,1.0,59,97.0
4.276666119016055,3,1.0,1.0,2.0,16,97.0
4.605170185988092,3,1.0,0.0,2.0,10,98.0
3.871201010907892,3,1.0,1.0,1.0,1,100.0
4.158883083359672,2,1.0,1.0,1.0,129,90.0
4.248495242049359,2,1.0,0.0,1.0,2,100.0
4.454347296253506,2,1.5,0.0,1.0,26,98.0
4.59511985013459,1,1.0,2.0,1.0,1,100.0
5.416100402204419,5,1.0,2.0,4.0,1,80.0
5.393627546352364,4,1.0,2.0,2.0,1,100.0
4.477336814478207,2,1.0,1.0,1.0,20,91.0
4.700480365792417,2,1.5,1.0,1.0,4,100.0
3.6635616461296463,5,1.0,2.0,3.0,6,100.0
5.010635294096256,7,1.0,2.0,4.0,24,68.0
4.574710978503383,2,1.0,1.0,1.0,1,100.0
4.653960350157523,2,1.0,1.0,1.0,9,98.0
4.0943445622221,2,1.0,1.0,1.0,75,94.0
4.787491742782046,2,1.0,1.0,1.0,1,100.0
4.653960350157523,2,1.0,1.0,2.0,78,99.0
4.442651256490317,5,1.0,2.0,5.0,20,88.0
4.74493212836325,5,1.0,2.0,3.0,16,94.0
5.5909869805108565,3,1.0,0.0,2.0,16,87.0
5.010635294096256,2,1.0,0.0,2.0,3,100.0
4.700480365792417,2,2.5,1.0,1.0,5,80.0
3.688879454113936,1,1.0,1.0,1.0,3,73.0
3.6635616461296463,1,1.0,1.0,1.0,45,81.0
4.727387818712341,2,1.0,1.0,1.0,337,97.0
5.393627546352364,4,1.0,1.0,2.0,24,91.0
4.605170185988092,2,1.0,1.0,1.0,1,100.0
3.1354942159291497,2,2.0,1.0,1.0,55,93.0
4.787491742782046,2,1.0,1.0,1.0,17,99.0
5.298317366548036,4,1.0,2.0,2.0,3,100.0
6.1092475827643655,8,2.0,4.0,7.0,10,87.0
5.272999558563747,2,1.0,1.0,1.0,3,100.0
4.867534450455582,2,1.0,2.0,1.0,2,100.0
4.605170185988092,1,1.0,1.0,1.0,9,100.0
3.80666248977032,2,1.5,1.0,1.0,28,86.0
5.135798437050261,2,1.0,1.0,1.0,18,84.0
4.59511985013459,2,1.0,1.0,1.0,32,100.0
4.543294782270004,2,1.0,1.0,1.0,9,98.0
4.23410650459726,2,2.0,1.0,1.0,9,96.0
5.857933154483459,4,1.0,2.0,2.0,124,97.0
4.605170185988092,2,1.0,0.0,1.0,42,95.0
4.3694478524670215,2,1.0,1.0,1.0,18,93.0
4.976733742420574,8,2.5,4.0,5.0,35,87.0
5.41164605185504,2,1.0,1.0,1.0,29,98.0
4.174387269895637,2,1.0,1.0,1.0,1,80.0
4.007333185232471,3,1.0,1.0,2.0,30,89.0
4.8283137373023015,2,1.0,1.0,1.0,1,100.0
4.23410650459726,2,1.0,1.0,1.0,42,97.0
3.912023005428147,1,1.0,1.0,1.0,8,98.0
4.442651256490317,2,1.0,0.0,1.0,112,94.0
3.713572066704309,1,1.0,1.0,1.0,27,96.0
3.80666248977032,6,1.0,1.0,3.0,84,97.0
5.5909869805108565,2,1.5,2.0,2.0,19,100.0
4.605170185988092,2,1.0,1.0,1.0,9,93.0
5.899897353582492,4,2.0,2.0,2.0,2,99.0
5.863631175598098,6,1.0,2.0,4.0,5,88.0
4.23410650459726,1,1.0,1.0,1.0,13,97.0
4.248495242049359,2,1.0,1.0,1.0,26,98.0
4.007333185232471,1,1.0,1.0,1.0,6,83.0
4.248495242049359,2,1.0,1.0,1.0,3,100.0
4.0943445622221,2,1.0,1.0,1.0,1,100.0
4.605170185988092,2,1.0,1.0,1.0,9,85.0
4.23410650459726,2,1.5,1.0,1.0,18,89.0
3.4657359027997265,1,1.0,1.0,1.0,25,82.0
4.663439094112067,1,1.0,1.0,1.0,81,92.0
4.276666119016055,4,1.0,1.0,3.0,6,93.0
3.80666248977032,2,2.0,1.0,1.0,17,98.0
4.382026634673881,4,1.0,1.0,1.0,2,90.0
4.927253685157205,3,1.0,1.0,1.0,2,100.0
5.010635294096256,4,1.0,1.0,2.0,118,99.0
5.3230099791384085,4,1.0,1.0,2.0,2,80.0
4.219507705176107,2,1.0,1.0,1.0,4,90.0
4.382026634673881,3,1.0,1.0,1.0,3,93.0
4.553876891600541,2,1.0,1.0,1.0,33,88.0
4.382026634673881,2,1.0,1.0,1.0,9,89.0
5.293304824724492,2,1.0,1.0,1.0,16,94.0
5.298317366548036,3,1.0,0.0,1.0,2,80.0
4.605170185988092,2,1.0,1.0,1.0,8,95.0
4.262679877041316,2,1.0,1.0,1.0,5,92.0
5.010635294096256,4,2.0,3.0,4.0,14,98.0
4.584967478670572,2,1.5,2.0,1.0,156,97.0
4.442651256490317,2,1.0,1.0,1.0,5,100.0
5.247024072160486,6,1.0,2.0,3.0,49,77.0
6.678342114654332,12,4.0,4.0,4.0,32,99.0
4.8283137373023015,2,1.0,1.0,1.0,1,100.0
4.4998096703302615,2,1.0,1.0,1.0,2,100.0
3.912023005428147,1,1.0,1.0,1.0,2,100.0
4.204692619390967,3,1.0,1.0,1.0,2,80.0
5.1298987149230735,6,1.0,2.0,4.0,6,100.0
4.382026634673881,2,1.0,1.0,1.0,3,100.0
4.0943445622221,2,1.0,1.0,1.0,5,96.0
4.605170185988092,2,1.0,0.0,1.0,23,99.0
4.174387269895637,3,1.0,1.0,2.0,52,90.0
4.8283137373023015,2,1.0,1.0,1.0,7,97.0
5.857933154483459,6,1.0,3.0,4.0,18,94.0
5.37989735354046,5,1.0,1.0,3.0,11,96.0
5.700443573390688,8,2.0,4.0,4.0,22,77.0
6.0684255882441125,6,2.0,2.0,3.0,2,100.0
4.382026634673881,2,1.0,1.0,2.0,37,95.0
5.010635294096256,2,1.0,0.0,1.0,3,100.0
4.653960350157523,1,1.0,1.0,1.0,4,65.0
4.0943445622221,2,1.0,1.0,1.0,3,80.0
4.605170185988092,2,1.0,1.0,1.0,4,100.0
4.31748811353631,2,2.0,2.0,1.0,4,100.0
4.787491742782046,2,1.0,1.0,1.0,12,90.0
4.4998096703302615,2,2.0,1.0,1.0,18,98.0
5.991464547107983,4,1.5,2.0,2.0,41,84.0
7.1308988302963465,7,3.0,3.0,3.0,14,97.0
5.293304824724492,6,3.0,3.0,3.0,1,80.0
5.187385805840755,4,1.0,2.0,2.0,2,100.0
5.579729825986222,2,1.0,1.0,1.0,60,100.0
5.293304824724492,3,1.0,1.0,2.0,4,93.0
5.010635294096256,2,1.0,1.0,1.0,4,100.0
5.272999558563747,2,1.0,0.0,1.0,1,100.0
4.382026634673881,2,1.0,1.0,1.0,2,90.0
5.991464547107983,6,2.0,2.0,3.0,1,100.0
4.248495242049359,1,1.5,1.0,1.0,22,96.0
5.010635294096256,2,1.0,1.0,1.0,58,98.0
6.814542897259956,8,4.0,4.0,4.0,1,100.0
4.382026634673881,2,1.0,1.0,1.0,2,80.0
6.551080335043403,4,2.5,2.0,2.0,2,20.0
5.272999558563747,4,1.0,2.0,2.0,29,99.0
4.867534450455582,2,1.0,1.0,1.0,47,91.0
4.574710978503383,4,1.0,1.0,4.0,400,95.0
5.231108616854587,2,1.0,1.0,1.0,30,96.0
6.1092475827643655,8,4.5,4.0,5.0,23,98.0
3.912023005428147,1,1.0,1.0,1.0,1,100.0
4.976733742420574,6,1.0,2.0,4.0,79,91.0
4.0943445622221,2,1.0,1.0,1.0,4,95.0
5.433722003554242,6,2.0,3.0,4.0,24,95.0
4.691347882229144,3,1.0,1.0,1.0,7,94.0
4.5217885770490405,4,1.0,1.0,2.0,59,95.0
5.1647859739235145,4,1.0,1.0,1.0,28,94.0
4.564348191467836,3,1.0,1.0,1.0,3,60.0
5.043425116919247,4,1.0,1.0,1.0,4,100.0
5.857933154483459,4,1.0,2.0,2.0,17,91.0
5.105945473900579,3,1.0,1.0,2.0,5,88.0
4.382026634673881,1,1.5,1.0,1.0,13,94.0
7.090076835776093,5,1.0,2.0,2.0,9,100.0
5.991464547107983,5,1.0,2.0,3.0,5,100.0
4.30406509320417,2,1.0,1.0,2.0,2,100.0
5.703782474656202,3,1.0,0.0,2.0,1,100.0
3.8918202981106265,3,1.0,1.0,1.0,54,99.0
4.852030263919617,4,1.0,2.0,2.0,7,94.0
4.553876891600541,2,1.0,1.0,1.0,16,86.0
4.31748811353631,3,1.0,1.0,2.0,46,86.0
4.31748811353631,1,1.0,1.0,1.0,3,90.0
4.787491742782046,3,1.0,1.0,1.0,16,99.0
4.30406509320417,2,1.0,1.0,1.0,33,99.0
4.31748811353631,2,1.0,0.0,1.0,103,89.0
4.787491742782046,1,1.0,1.0,1.0,1,100.0
5.247024072160486,2,1.0,1.0,1.0,3,100.0
4.700480365792417,4,1.0,1.0,1.0,1,100.0
6.907755278982138,8,4.5,3.0,5.0,12,91.0
4.912654885736052,5,2.0,2.0,3.0,30,95.0
3.912023005428147,2,1.0,1.0,2.0,4,100.0
4.653960350157523,2,1.0,0.0,1.0,9,100.0
4.248495242049359,2,1.0,1.0,1.0,127,98.0
4.07753744390572,4,1.0,1.0,2.0,204,98.0
2.8332133440562166,1,1.0,1.0,1.0,4,95.0
3.688879454113936,2,1.0,1.0,1.0,19,95.0
4.59511985013459,5,1.0,1.0,2.0,30,96.0
